"Estacao","Data","Hora","Precipitacao","TempMaxima","TempMinima","Insolacao","Evaporacao Piche","Temp Comp Media","Umidade Relativa Media","Velocidade do Vento Media"
82564,14/04/1967,1200,0,NULL,22.5,NULL,NULL,NULL,NULL,NULL
82564,15/04/1967,0000,NULL,32,NULL,NULL,NULL,26.3,88.5,0.666667
82564,15/04/1967,1200,12,NULL,22.9,NULL,NULL,NULL,NULL,NULL
82564,16/04/1967,0000,NULL,32.2,NULL,NULL,NULL,25.9,88.75,0.666667
82564,16/04/1967,1200,33,NULL,22.7,NULL,NULL,NULL,NULL,NULL
82564,17/04/1967,0000,NULL,29.6,NULL,NULL,NULL,25.56,92,0.666667
82564,17/04/1967,1200,0,NULL,23.4,NULL,NULL,NULL,NULL,NULL
82564,18/04/1967,0000,NULL,29.3,NULL,NULL,NULL,24.36,91.5,0.666667
82564,18/04/1967,1200,35.8,NULL,20.5,NULL,NULL,NULL,NULL,NULL
82564,19/04/1967,0000,NULL,32,NULL,NULL,NULL,26.78,86,0.333333
82564,19/04/1967,1200,0,NULL,22.6,NULL,NULL,NULL,NULL,NULL
82564,20/04/1967,0000,NULL,31.4,NULL,NULL,NULL,25.8,89.75,1.666667
82564,20/04/1967,1200,0,NULL,23.4,NULL,NULL,NULL,NULL,NULL
82564,21/04/1967,0000,NULL,31.2,NULL,NULL,NULL,25.42,91,0.666667
82564,21/04/1967,1200,9.7,NULL,22.5,NULL,NULL,NULL,NULL,NULL
82564,22/04/1967,0000,NULL,30.4,NULL,NULL,NULL,25.68,90.75,0.666667
82564,22/04/1967,1200,28.8,NULL,22.4,NULL,NULL,NULL,NULL,NULL
82564,23/04/1967,0000,NULL,28.8,NULL,NULL,NULL,24.6,90,0.666667
82564,23/04/1967,1200,23.2,NULL,21.5,NULL,NULL,NULL,NULL,NULL
82564,24/04/1967,0000,NULL,31.7,NULL,NULL,NULL,25.44,87.75,0.666667
82564,24/04/1967,1200,0,NULL,22.3,NULL,NULL,NULL,NULL,NULL
82564,25/04/1967,0000,NULL,32.1,NULL,NULL,NULL,25.82,88.5,0.666667
82564,25/04/1967,1200,18.4,NULL,22.1,NULL,NULL,NULL,NULL,NULL
82564,26/04/1967,0000,NULL,30.4,NULL,NULL,NULL,25.86,86,1
82564,26/04/1967,1200,1.6,NULL,22,NULL,NULL,NULL,NULL,NULL
82564,27/04/1967,0000,NULL,32,NULL,NULL,NULL,25.94,84,1
82564,27/04/1967,1200,0,NULL,21.4,NULL,NULL,NULL,NULL,NULL
82564,28/04/1967,0000,NULL,32,NULL,NULL,NULL,26.28,85,1.333333
82564,28/04/1967,1200,0.5,NULL,22.3,NULL,NULL,NULL,NULL,NULL
82564,29/04/1967,0000,NULL,32.4,NULL,NULL,NULL,25.98,84.25,1
82564,29/04/1967,1200,0,NULL,21.1,NULL,NULL,NULL,NULL,NULL
82564,30/04/1967,0000,NULL,32.4,NULL,NULL,NULL,26.48,81.5,1
82564,30/04/1967,1200,0.1,NULL,21.4,NULL,NULL,NULL,NULL,NULL
82564,01/05/1967,0000,NULL,31.3,NULL,NULL,NULL,26.32,85.25,0.666667
82564,01/05/1967,1200,0,NULL,22.7,NULL,NULL,NULL,NULL,NULL
82564,02/05/1967,0000,NULL,29.8,NULL,NULL,NULL,25.3,91.25,0.333333
82564,02/05/1967,1200,1.7,NULL,22.9,NULL,NULL,NULL,NULL,NULL
82564,03/05/1967,0000,NULL,28.9,NULL,NULL,NULL,25.32,89.75,0.333333
82564,03/05/1967,1200,2.6,NULL,21.4,NULL,NULL,NULL,NULL,NULL
82564,04/05/1967,0000,NULL,32.4,NULL,NULL,NULL,26.26,85.25,0.666667
82564,04/05/1967,1200,5,NULL,22.1,NULL,NULL,NULL,NULL,NULL
82564,05/05/1967,0000,NULL,32,NULL,NULL,NULL,26.88,88.75,1
82564,05/05/1967,1200,0.2,NULL,23.3,NULL,NULL,NULL,NULL,NULL
82564,06/05/1967,0000,NULL,29.8,NULL,NULL,NULL,25.36,87.75,0.666667
82564,06/05/1967,1200,2.3,NULL,21.9,NULL,NULL,NULL,NULL,NULL
82564,07/05/1967,0000,NULL,31.7,NULL,NULL,NULL,25.92,86,0.333333
82564,07/05/1967,1200,16,NULL,22.7,NULL,NULL,NULL,NULL,NULL
82564,08/05/1967,0000,NULL,29.4,NULL,NULL,NULL,25.52,91,1.333333
82564,08/05/1967,1200,4.1,NULL,23.3,NULL,NULL,NULL,NULL,NULL
82564,09/05/1967,0000,NULL,29.7,NULL,NULL,NULL,25.08,96,0.333333
82564,09/05/1967,1200,10.6,NULL,22.7,NULL,NULL,NULL,NULL,NULL
82564,10/05/1967,0000,NULL,31.1,NULL,NULL,NULL,26.32,87.5,0.666667
82564,10/05/1967,1200,7.4,NULL,22.7,NULL,NULL,NULL,NULL,NULL
82564,11/05/1967,0000,NULL,31,NULL,NULL,NULL,26.58,80.5,2
82564,11/05/1967,1200,0,NULL,23.6,NULL,NULL,NULL,NULL,NULL
82564,12/05/1967,0000,NULL,32.4,NULL,NULL,NULL,26.78,82.5,1
82564,12/05/1967,1200,0,NULL,21.9,NULL,NULL,NULL,NULL,NULL
82564,13/05/1967,0000,NULL,32.5,NULL,NULL,NULL,27.32,77,1.666667
82564,13/05/1967,1200,0,NULL,23.4,NULL,NULL,NULL,NULL,NULL
82564,14/05/1967,0000,NULL,33,NULL,NULL,NULL,27.2,78,1
82564,14/05/1967,1200,0,NULL,23.3,NULL,NULL,NULL,NULL,NULL
82564,15/05/1967,0000,NULL,33,NULL,NULL,NULL,26.8,79,1.666667
82564,15/05/1967,1200,0,NULL,21.8,NULL,NULL,NULL,NULL,NULL
82564,16/05/1967,0000,NULL,32.5,NULL,NULL,NULL,26.08,84.5,1.333333
82564,16/05/1967,1200,0,NULL,22.7,NULL,NULL,NULL,NULL,NULL
82564,17/05/1967,0000,NULL,33,NULL,NULL,NULL,27.2,80,1.333333
82564,17/05/1967,1200,0,NULL,22.8,NULL,NULL,NULL,NULL,NULL
82564,18/05/1967,0000,NULL,32.5,NULL,NULL,NULL,26.6,81.5,1
82564,18/05/1967,1200,0,NULL,21.8,NULL,NULL,NULL,NULL,NULL
82564,19/05/1967,0000,NULL,32.2,NULL,NULL,NULL,26.42,82.5,1
82564,19/05/1967,1200,0,NULL,21.1,NULL,NULL,NULL,NULL,NULL
82564,20/05/1967,0000,NULL,32.9,NULL,NULL,NULL,26.9,85.75,0.666667
82564,20/05/1967,1200,0,NULL,21.2,NULL,NULL,NULL,NULL,NULL
82564,21/05/1967,0000,NULL,31.8,NULL,NULL,NULL,26.18,83.5,0.333333
82564,21/05/1967,1200,2,NULL,22.7,NULL,NULL,NULL,NULL,NULL
82564,22/05/1967,0000,NULL,33,NULL,NULL,NULL,26.5,82.25,1
82564,22/05/1967,1200,0,NULL,22.2,NULL,NULL,NULL,NULL,NULL
82564,23/05/1967,0000,NULL,32.1,NULL,NULL,NULL,26.76,82.5,0.333333
82564,23/05/1967,1200,0,NULL,22.6,NULL,NULL,NULL,NULL,NULL
82564,24/05/1967,0000,NULL,33.1,NULL,NULL,NULL,26.8,80.75,1.666667
82564,24/05/1967,1200,0,NULL,21.4,NULL,NULL,NULL,NULL,NULL
82564,25/05/1967,0000,NULL,33,NULL,NULL,NULL,26.5,82.75,1.666667
82564,25/05/1967,1200,0,NULL,21.1,NULL,NULL,NULL,NULL,NULL
82564,26/05/1967,0000,NULL,33,NULL,NULL,NULL,26.4,82,1.333333
82564,26/05/1967,1200,0,NULL,21,NULL,NULL,NULL,NULL,NULL
82564,27/05/1967,0000,NULL,32.9,NULL,NULL,NULL,26.86,78.5,1.666667
82564,27/05/1967,1200,0,NULL,21.8,NULL,NULL,NULL,NULL,NULL
82564,28/05/1967,0000,NULL,33.2,NULL,NULL,NULL,26.86,77.5,3
82564,28/05/1967,1200,0,NULL,21.6,NULL,NULL,NULL,NULL,NULL
82564,29/05/1967,0000,NULL,32.8,NULL,NULL,NULL,26.62,77.5,3
82564,29/05/1967,1200,0,NULL,20.8,NULL,NULL,NULL,NULL,NULL
82564,30/05/1967,0000,NULL,33.4,NULL,NULL,NULL,26.34,80.25,1
82564,30/05/1967,1200,0,NULL,20.8,NULL,NULL,NULL,NULL,NULL
82564,31/05/1967,0000,NULL,33.8,NULL,NULL,NULL,27.04,77.25,1
82564,31/05/1967,1200,0,NULL,21,NULL,NULL,NULL,NULL,NULL
82564,01/06/1967,0000,NULL,33.2,NULL,NULL,NULL,26.3,79,1.666667
82564,01/06/1967,1200,0,NULL,20.5,NULL,NULL,NULL,NULL,NULL
82564,02/06/1967,0000,NULL,32.9,NULL,NULL,NULL,26.4,80.75,1.333333
82564,02/06/1967,1200,0,NULL,20.4,NULL,NULL,NULL,NULL,NULL
82564,03/06/1967,0000,NULL,33,NULL,NULL,NULL,26.82,74,1.333333
82564,03/06/1967,1200,0,NULL,20.7,NULL,NULL,NULL,NULL,NULL
82564,04/06/1967,0000,NULL,33.2,NULL,NULL,NULL,26.3,82.5,1.333333
82564,04/06/1967,1200,0,NULL,21.5,NULL,NULL,NULL,NULL,NULL
82564,05/06/1967,0000,NULL,33.7,NULL,NULL,NULL,26.98,76.5,1
82564,05/06/1967,1200,0,NULL,21.7,NULL,NULL,NULL,NULL,NULL
82564,06/06/1967,0000,NULL,33.7,NULL,NULL,NULL,26.22,78.75,0.333333
82564,06/06/1967,1200,0,NULL,19.8,NULL,NULL,NULL,NULL,NULL
82564,07/06/1967,0000,NULL,34,NULL,NULL,NULL,27.44,79.75,0.666667
82564,07/06/1967,1200,0,NULL,21.8,NULL,NULL,NULL,NULL,NULL
82564,08/06/1967,0000,NULL,32.6,NULL,NULL,NULL,26.36,84,1
82564,08/06/1967,1200,0,NULL,21.7,NULL,NULL,NULL,NULL,NULL
82564,09/06/1967,0000,NULL,32.5,NULL,NULL,NULL,25.94,81.75,1
82564,09/06/1967,1200,0,NULL,21.4,NULL,NULL,NULL,NULL,NULL
82564,10/06/1967,0000,NULL,32.4,NULL,NULL,NULL,25.48,82,1.333333
82564,10/06/1967,1200,0,NULL,19.8,NULL,NULL,NULL,NULL,NULL
82564,11/06/1967,0000,NULL,33.1,NULL,NULL,NULL,25.96,80.25,1
82564,11/06/1967,1200,0,NULL,19.9,NULL,NULL,NULL,NULL,NULL
82564,12/06/1967,0000,NULL,33,NULL,NULL,NULL,26.72,74.5,1.333333
82564,12/06/1967,1200,0,NULL,21,NULL,NULL,NULL,NULL,NULL
82564,13/06/1967,0000,NULL,34.2,NULL,NULL,NULL,27.04,77.5,1.333333
82564,13/06/1967,1200,0,NULL,20,NULL,NULL,NULL,NULL,NULL
82564,14/06/1967,0000,NULL,33.2,NULL,NULL,NULL,26.72,78,1.666667
82564,14/06/1967,1200,0,NULL,20.8,NULL,NULL,NULL,NULL,NULL
82564,15/06/1967,0000,NULL,32.3,NULL,NULL,NULL,25.26,75.25,1.666667
82564,15/06/1967,1200,0,NULL,20.4,NULL,NULL,NULL,NULL,NULL
82564,16/06/1967,0000,NULL,32.4,NULL,NULL,NULL,25.26,75.75,1.333333
82564,16/06/1967,1200,0,NULL,17.1,NULL,NULL,NULL,NULL,NULL
82564,17/06/1967,0000,NULL,32.8,NULL,NULL,NULL,25.76,76,2.333333
82564,17/06/1967,1200,0,NULL,20.3,NULL,NULL,NULL,NULL,NULL
82564,18/06/1967,0000,NULL,33,NULL,NULL,NULL,24.38,78.5,1
82564,18/06/1967,1200,0,NULL,18,NULL,NULL,NULL,NULL,NULL
82564,19/06/1967,0000,NULL,32.8,NULL,NULL,NULL,24.42,74.75,1.666667
82564,19/06/1967,1200,0,NULL,16.6,NULL,NULL,NULL,NULL,NULL
82564,20/06/1967,0000,NULL,32.4,NULL,NULL,NULL,24.84,79.75,1.666667
82564,20/06/1967,1200,0,NULL,17.6,NULL,NULL,NULL,NULL,NULL
82564,21/06/1967,0000,NULL,32.9,NULL,NULL,NULL,24.6,77.25,1.333333
82564,21/06/1967,1200,0,NULL,18.1,NULL,NULL,NULL,NULL,NULL
82564,22/06/1967,0000,NULL,33.2,NULL,NULL,NULL,25.82,77.75,2.333333
82564,22/06/1967,1200,0,NULL,18.6,NULL,NULL,NULL,NULL,NULL
82564,23/06/1967,0000,NULL,33.2,NULL,NULL,NULL,26.4,75.75,1.333333
82564,23/06/1967,1200,0,NULL,20.1,NULL,NULL,NULL,NULL,NULL
82564,24/06/1967,0000,NULL,32.8,NULL,NULL,NULL,25.78,79,1
82564,24/06/1967,1200,0,NULL,19.3,NULL,NULL,NULL,NULL,NULL
82564,25/06/1967,0000,NULL,31.7,NULL,NULL,NULL,25.22,81.25,1
82564,25/06/1967,1200,0,NULL,19.4,NULL,NULL,NULL,NULL,NULL
82564,26/06/1967,0000,NULL,33.2,NULL,NULL,NULL,25.82,80.75,1.666667
82564,26/06/1967,1200,0,NULL,20.1,NULL,NULL,NULL,NULL,NULL
82564,27/06/1967,0000,NULL,32.5,NULL,NULL,NULL,24.78,79.25,1.333333
82564,27/06/1967,1200,0,NULL,18.7,NULL,NULL,NULL,NULL,NULL
82564,28/06/1967,0000,NULL,32.2,NULL,NULL,NULL,24.42,80,1.333333
82564,28/06/1967,1200,0,NULL,17.8,NULL,NULL,NULL,NULL,NULL
82564,29/06/1967,0000,NULL,32.7,NULL,NULL,NULL,24.82,80,2
82564,29/06/1967,1200,0,NULL,17.9,NULL,NULL,NULL,NULL,NULL
82564,30/06/1967,0000,NULL,32.4,NULL,NULL,NULL,24.92,79.5,1.666667
82564,30/06/1967,1200,0,NULL,17.6,NULL,NULL,NULL,NULL,NULL
82564,01/07/1967,0000,NULL,32.6,NULL,NULL,NULL,25.06,80.25,2
82564,01/07/1967,1200,0,NULL,17.7,NULL,NULL,NULL,NULL,NULL
82564,02/07/1967,0000,NULL,33.2,NULL,NULL,NULL,26.02,80.75,1
82564,02/07/1967,1200,0,NULL,20,NULL,NULL,NULL,NULL,NULL
82564,03/07/1967,0000,NULL,33.6,NULL,NULL,NULL,27.22,77.75,2.333333
82564,03/07/1967,1200,0,NULL,22.9,NULL,NULL,NULL,NULL,NULL
82564,04/07/1967,0000,NULL,33.3,NULL,NULL,NULL,25.82,78,1.333333
82564,04/07/1967,1200,0,NULL,20.3,NULL,NULL,NULL,NULL,NULL
82564,05/07/1967,0000,NULL,33.6,NULL,NULL,NULL,24.72,75,1.333333
82564,05/07/1967,1200,0,NULL,17.2,NULL,NULL,NULL,NULL,NULL
82564,06/07/1967,0000,NULL,33.5,NULL,NULL,NULL,25.54,76.75,1.333333
82564,06/07/1967,1200,0,NULL,17.6,NULL,NULL,NULL,NULL,NULL
82564,07/07/1967,0000,NULL,32.3,NULL,NULL,NULL,25.6,77,1.333333
82564,07/07/1967,1200,0,NULL,18.7,NULL,NULL,NULL,NULL,NULL
82564,08/07/1967,0000,NULL,32.8,NULL,NULL,NULL,24.78,76,1.666667
82564,08/07/1967,1200,0,NULL,17.9,NULL,NULL,NULL,NULL,NULL
82564,09/07/1967,0000,NULL,32.9,NULL,NULL,NULL,25.32,76,2
82564,09/07/1967,1200,0,NULL,18,NULL,NULL,NULL,NULL,NULL
82564,10/07/1967,0000,NULL,33.6,NULL,NULL,NULL,25.84,78.5,2
82564,10/07/1967,1200,0,NULL,18.2,NULL,NULL,NULL,NULL,NULL
82564,11/07/1967,0000,NULL,33.5,NULL,NULL,NULL,25.38,77.25,1.333333
82564,11/07/1967,1200,0,NULL,18,NULL,NULL,NULL,NULL,NULL
82564,12/07/1967,0000,NULL,32.1,NULL,NULL,NULL,25.28,75.5,1.333333
82564,12/07/1967,1200,0,NULL,19,NULL,NULL,NULL,NULL,NULL
82564,13/07/1967,0000,NULL,34,NULL,NULL,NULL,25.9,78,1.666667
82564,13/07/1967,1200,0,NULL,18.6,NULL,NULL,NULL,NULL,NULL
82564,14/07/1967,0000,NULL,34.2,NULL,NULL,NULL,25.68,75.75,1.666667
82564,14/07/1967,1200,0,NULL,18.9,NULL,NULL,NULL,NULL,NULL
82564,15/07/1967,0000,NULL,33.5,NULL,NULL,NULL,24.9,74,1
82564,15/07/1967,1200,0,NULL,17.2,NULL,NULL,NULL,NULL,NULL
82564,16/07/1967,0000,NULL,34.2,NULL,NULL,NULL,24.74,71.75,1.066667
82564,16/07/1967,1200,0,NULL,16.3,NULL,NULL,NULL,NULL,NULL
82564,17/07/1967,0000,NULL,34.8,NULL,NULL,NULL,25.1,73.75,1
82564,17/07/1967,1200,0,NULL,17,NULL,NULL,NULL,NULL,NULL
82564,18/07/1967,0000,NULL,35,NULL,NULL,NULL,26.42,73.75,0.966667
82564,18/07/1967,1200,0,NULL,18.7,NULL,NULL,NULL,NULL,NULL
82564,19/07/1967,0000,NULL,32,NULL,NULL,NULL,26.22,74,1
82564,19/07/1967,1200,4.5,NULL,21.1,NULL,NULL,NULL,NULL,NULL
82564,20/07/1967,0000,NULL,32.6,NULL,NULL,NULL,25.62,70.75,3
82564,20/07/1967,1200,0,NULL,19.1,NULL,NULL,NULL,NULL,NULL
82564,21/07/1967,0000,NULL,33.1,NULL,NULL,NULL,25.08,70.5,1
82564,21/07/1967,1200,0,NULL,17.6,NULL,NULL,NULL,NULL,NULL
82564,22/07/1967,0000,NULL,34.3,NULL,NULL,NULL,25.12,73.25,1
82564,22/07/1967,1200,0,NULL,16.6,NULL,NULL,NULL,NULL,NULL
82564,23/07/1967,0000,NULL,35.2,NULL,NULL,NULL,25.86,71,1
82564,23/07/1967,1200,0,NULL,18.3,NULL,NULL,NULL,NULL,NULL
82564,24/07/1967,0000,NULL,33.6,NULL,NULL,NULL,25.52,73.25,1
82564,24/07/1967,1200,0,NULL,17.2,NULL,NULL,NULL,NULL,NULL
82564,25/07/1967,0000,NULL,34.2,NULL,NULL,NULL,26.04,71.75,2
82564,25/07/1967,1200,0,NULL,18.5,NULL,NULL,NULL,NULL,NULL
82564,26/07/1967,0000,NULL,33.8,NULL,NULL,NULL,25.28,73.25,2
82564,26/07/1967,1200,0,NULL,17.4,NULL,NULL,NULL,NULL,NULL
82564,27/07/1967,0000,NULL,34.3,NULL,NULL,NULL,25.58,70.25,2.666667
82564,27/07/1967,1200,0,NULL,17.2,NULL,NULL,NULL,NULL,NULL
82564,28/07/1967,0000,NULL,33.8,NULL,NULL,NULL,26.54,68.5,3.333333
82564,28/07/1967,1200,0,NULL,18.7,NULL,NULL,NULL,NULL,NULL
82564,29/07/1967,0000,NULL,34.4,NULL,NULL,NULL,26.26,72.25,1.333333
82564,29/07/1967,1200,0,NULL,18.3,NULL,NULL,NULL,NULL,NULL
82564,30/07/1967,0000,NULL,35,NULL,NULL,NULL,25.98,70,2.333333
82564,30/07/1967,1200,0,NULL,19,NULL,NULL,NULL,NULL,NULL
82564,31/07/1967,0000,NULL,33.7,NULL,NULL,NULL,24.94,74,1.333333
82564,31/07/1967,1200,0,NULL,17.2,NULL,NULL,NULL,NULL,NULL
82564,01/08/1967,0000,NULL,34.9,NULL,NULL,NULL,26.44,67.5,1.666667
82564,01/08/1967,1200,0,NULL,18.4,NULL,NULL,NULL,NULL,NULL
82564,02/08/1967,0000,NULL,34.9,NULL,NULL,NULL,26.38,68.5,2.666667
82564,02/08/1967,1200,0,NULL,18.3,NULL,NULL,NULL,NULL,NULL
82564,03/08/1967,0000,NULL,33.9,NULL,NULL,NULL,25.02,64.25,3.666667
82564,03/08/1967,1200,0,NULL,17.2,NULL,NULL,NULL,NULL,NULL
82564,04/08/1967,0000,NULL,33.6,NULL,NULL,NULL,25.24,68.5,2.333333
82564,04/08/1967,1200,0,NULL,17,NULL,NULL,NULL,NULL,NULL
82564,05/08/1967,0000,NULL,34.2,NULL,NULL,NULL,25.54,74,1.666667
82564,05/08/1967,1200,0,NULL,18,NULL,NULL,NULL,NULL,NULL
82564,06/08/1967,0000,NULL,34.1,NULL,NULL,NULL,26.24,69,1.333333
82564,06/08/1967,1200,0,NULL,18.4,NULL,NULL,NULL,NULL,NULL
82564,07/08/1967,0000,NULL,33.7,NULL,NULL,NULL,25.86,68,3.333333
82564,07/08/1967,1200,0,NULL,18.3,NULL,NULL,NULL,NULL,NULL
82564,08/08/1967,0000,NULL,34.8,NULL,NULL,NULL,26.1,70.75,1.333333
82564,08/08/1967,1200,0,NULL,18.3,NULL,NULL,NULL,NULL,NULL
82564,09/08/1967,0000,NULL,34.4,NULL,NULL,NULL,25.48,71.25,1.333333
82564,09/08/1967,1200,0,NULL,17.6,NULL,NULL,NULL,NULL,NULL
82564,10/08/1967,0000,NULL,34.2,NULL,NULL,NULL,25.02,63.25,1.666667
82564,10/08/1967,1200,0,NULL,16.3,NULL,NULL,NULL,NULL,NULL
82564,11/08/1967,0000,NULL,34.6,NULL,NULL,NULL,25.26,62.5,1
82564,11/08/1967,1200,0,NULL,17.8,NULL,NULL,NULL,NULL,NULL
82564,12/08/1967,0000,NULL,36.2,NULL,NULL,NULL,26.22,65.5,1
82564,12/08/1967,1200,0,NULL,16.6,NULL,NULL,NULL,NULL,NULL
82564,13/08/1967,0000,NULL,35,NULL,NULL,NULL,26.26,68,1
82564,13/08/1967,1200,0,NULL,18.2,NULL,NULL,NULL,NULL,NULL
82564,14/08/1967,0000,NULL,33.2,NULL,NULL,NULL,25.74,73.5,1.666667
82564,14/08/1967,1200,0,NULL,16.6,NULL,NULL,NULL,NULL,NULL
82564,15/08/1967,0000,NULL,33.3,NULL,NULL,NULL,26.32,71.25,1.666667
82564,15/08/1967,1200,0,NULL,18.7,NULL,NULL,NULL,NULL,NULL
82564,16/08/1967,0000,NULL,34.2,NULL,NULL,NULL,26.2,71.5,1.333333
82564,16/08/1967,1200,0,NULL,19.2,NULL,NULL,NULL,NULL,NULL
82564,17/08/1967,0000,NULL,34.1,NULL,NULL,NULL,26.38,69.25,1.666667
82564,17/08/1967,1200,0,NULL,18.8,NULL,NULL,NULL,NULL,NULL
82564,18/08/1967,0000,NULL,33.4,NULL,NULL,NULL,26.22,72.25,1
82564,18/08/1967,1200,0,NULL,19.4,NULL,NULL,NULL,NULL,NULL
82564,19/08/1967,0000,NULL,33.6,NULL,NULL,NULL,25.14,72.25,2.333333
82564,19/08/1967,1200,0,NULL,17.3,NULL,NULL,NULL,NULL,NULL
82564,20/08/1967,0000,NULL,35.2,NULL,NULL,NULL,26.32,64.25,1.666667
82564,20/08/1967,1200,0,NULL,18.3,NULL,NULL,NULL,NULL,NULL
82564,21/08/1967,0000,NULL,35.6,NULL,NULL,NULL,26.18,68.25,1.666667
82564,21/08/1967,1200,0,NULL,16.5,NULL,NULL,NULL,NULL,NULL
82564,22/08/1967,0000,NULL,35,NULL,NULL,NULL,26.18,71,1.333333
82564,22/08/1967,1200,0,NULL,18.7,NULL,NULL,NULL,NULL,NULL
82564,23/08/1967,0000,NULL,34.6,NULL,NULL,NULL,26.18,71.25,1.333333
82564,23/08/1967,1200,0,NULL,19.5,NULL,NULL,NULL,NULL,NULL
82564,24/08/1967,0000,NULL,34.8,NULL,NULL,NULL,25.86,75.5,0.666667
82564,24/08/1967,1200,0,NULL,18.4,NULL,NULL,NULL,NULL,NULL
82564,25/08/1967,0000,NULL,34.4,NULL,NULL,NULL,25.76,74.5,1
82564,25/08/1967,1200,0,NULL,18.3,NULL,NULL,NULL,NULL,NULL
82564,26/08/1967,0000,NULL,35.8,NULL,NULL,NULL,26.4,68,1.333333
82564,26/08/1967,1200,0,NULL,17.1,NULL,NULL,NULL,NULL,NULL
82564,27/08/1967,0000,NULL,35.7,NULL,NULL,NULL,25.98,67.25,2
82564,27/08/1967,1200,0,NULL,17.4,NULL,NULL,NULL,NULL,NULL
82564,28/08/1967,0000,NULL,35.6,NULL,NULL,NULL,26.88,64.5,1.666667
82564,28/08/1967,1200,0,NULL,18.2,NULL,NULL,NULL,NULL,NULL
82564,29/08/1967,0000,NULL,34,NULL,NULL,NULL,26.44,66,2
82564,29/08/1967,1200,0,NULL,18.6,NULL,NULL,NULL,NULL,NULL
82564,30/08/1967,0000,NULL,33.6,NULL,NULL,NULL,25.82,71.75,3
82564,30/08/1967,1200,0,NULL,19,NULL,NULL,NULL,NULL,NULL
82564,31/08/1967,0000,NULL,34,NULL,NULL,NULL,25.88,65.75,1.666667
82564,31/08/1967,1200,0,NULL,16.4,NULL,NULL,NULL,NULL,NULL
82564,01/09/1967,0000,NULL,35.6,NULL,NULL,NULL,26.44,66.75,2.333333
82564,01/09/1967,1200,0,NULL,16.6,NULL,NULL,NULL,NULL,NULL
82564,02/09/1967,0000,NULL,35.6,NULL,NULL,NULL,26.94,65.75,1
82564,02/09/1967,1200,0,NULL,18.4,NULL,NULL,NULL,NULL,NULL
82564,03/09/1967,0000,NULL,35.6,NULL,NULL,NULL,27.46,62.25,1
82564,03/09/1967,1200,0,NULL,19.1,NULL,NULL,NULL,NULL,NULL
82564,04/09/1967,0000,NULL,35,NULL,NULL,NULL,26.12,77.5,2
82564,04/09/1967,1200,0,NULL,19.4,NULL,NULL,NULL,NULL,NULL
82564,05/09/1967,0000,NULL,33.8,NULL,NULL,NULL,26.8,69.25,1.333333
82564,05/09/1967,1200,8.6,NULL,21.5,NULL,NULL,NULL,NULL,NULL
82564,06/09/1967,0000,NULL,30.6,NULL,NULL,NULL,24.82,82.75,1
82564,06/09/1967,1200,0,NULL,20.1,NULL,NULL,NULL,NULL,NULL
82564,07/09/1967,0000,NULL,33,NULL,NULL,NULL,25.68,80.25,0.333333
82564,07/09/1967,1200,0,NULL,19.5,NULL,NULL,NULL,NULL,NULL
82564,08/09/1967,0000,NULL,33.4,NULL,NULL,NULL,26.38,73.75,1.666667
82564,08/09/1967,1200,0,NULL,18.7,NULL,NULL,NULL,NULL,NULL
82564,09/09/1967,0000,NULL,32.6,NULL,NULL,NULL,25.62,79.5,0.666667
82564,09/09/1967,1200,0,NULL,19.2,NULL,NULL,NULL,NULL,NULL
82564,10/09/1967,0000,NULL,34.2,NULL,NULL,NULL,26.98,74,1.333333
82564,10/09/1967,1200,0,NULL,20.6,NULL,NULL,NULL,NULL,NULL
82564,11/09/1967,0000,NULL,31.9,NULL,NULL,NULL,25.02,84,1.666667
82564,11/09/1967,1200,0,NULL,20.2,NULL,NULL,NULL,NULL,NULL
82564,12/09/1967,0000,NULL,33.3,NULL,NULL,NULL,26.1,75,1.666667
82564,12/09/1967,1200,1,NULL,19.4,NULL,NULL,NULL,NULL,NULL
82564,13/09/1967,0000,NULL,32.7,NULL,NULL,NULL,25.54,79.25,1.333333
82564,13/09/1967,1200,0,NULL,18.9,NULL,NULL,NULL,NULL,NULL
82564,14/09/1967,0000,NULL,34.2,NULL,NULL,NULL,26.96,70.75,1.333333
82564,14/09/1967,1200,0,NULL,18,NULL,NULL,NULL,NULL,NULL
82564,15/09/1967,0000,NULL,34.2,NULL,NULL,NULL,27.22,73.75,1.666667
82564,15/09/1967,1200,0,NULL,21.3,NULL,NULL,NULL,NULL,NULL
82564,16/09/1967,0000,NULL,33.8,NULL,NULL,NULL,26.66,73,1.333333
82564,16/09/1967,1200,0,NULL,21.1,NULL,NULL,NULL,NULL,NULL
82564,17/09/1967,0000,NULL,32,NULL,NULL,NULL,25.6,76.75,0.666667
82564,17/09/1967,1200,0,NULL,19.9,NULL,NULL,NULL,NULL,NULL
82564,18/09/1967,0000,NULL,33.2,NULL,NULL,NULL,25.88,76.25,2.333333
82564,18/09/1967,1200,0,NULL,20.2,NULL,NULL,NULL,NULL,NULL
82564,19/09/1967,0000,NULL,31.8,NULL,NULL,NULL,24.08,92.75,1
82564,19/09/1967,1200,6,NULL,20.3,NULL,NULL,NULL,NULL,NULL
82564,20/09/1967,0000,NULL,33.4,NULL,NULL,NULL,26.42,80.5,0.666667
82564,20/09/1967,1200,1.9,NULL,21.2,NULL,NULL,NULL,NULL,NULL
